l_entity_id,r_business_id,_sim_score
70938,75490,1.0
32268,75491,1.0
22332,75494,1.0
33765,75494,1.0
54555,75494,1.0
22332,75495,1.0
33765,75495,1.0
54555,75495,1.0
70946,75522,1.0
74364,75522,1.0
13994,75527,1.0
44972,75528,1.0
2871,75551,1.0
59468,75551,1.0
86704,75551,1.0
6132,75556,1.0
27356,75556,1.0
43732,75556,1.0
46105,75556,1.0
46161,75556,1.0
50251,75556,1.0
53518,75556,1.0
77460,75556,1.0
81536,75556,1.0
82499,75591,1.0
39634,75600,1.0
88164,75601,1.0
9886,75605,1.0
59781,75638,1.0
33305,75654,1.0
15278,75656,1.0
15278,75657,1.0
8922,75660,1.0
25935,75660,1.0
92393,75660,1.0
43115,75671,0.8
53091,75671,0.8
91601,75673,1.0
5622,75677,1.0
5897,75677,1.0
87439,75677,1.0
5622,75678,1.0
5897,75678,1.0
87439,75678,1.0
19894,75687,1.0
16867,75692,1.0
70178,75692,1.0
48325,75698,1.0
76529,75710,1.0
48325,75711,1.0
68447,75716,1.0
15514,75722,1.0
27362,75722,1.0
48699,75722,1.0
14516,75730,0.8
76377,75744,1.0
16741,75765,1.0
19817,75765,1.0
87957,75766,1.0
28669,75773,1.0
28669,75774,1.0
52518,75777,1.0
77447,75786,1.0
882,75789,1.0
46385,75790,1.0
31006,75800,1.0
31006,75801,1.0
61069,75807,1.0
69607,75811,1.0
22931,75832,1.0
39634,75833,1.0
19622,75835,1.0
48385,75835,1.0
27095,75864,1.0
35696,75866,1.0
30478,75873,1.0
21502,75890,1.0
91341,75893,1.0
58174,75897,1.0
3554,75912,1.0
4408,75943,0.8
16117,75943,0.8
20967,75943,0.8
35520,75947,1.0
231,75950,1.0
12757,75950,1.0
43574,75950,1.0
44551,75950,1.0
86343,75950,1.0
91534,75950,1.0
94266,75950,1.0
46489,75960,1.0
27803,75997,1.0
90323,75997,1.0
82909,75998,1.0
15540,76001,1.0
90498,76009,1.0
91537,76010,1.0
94227,76010,1.0
45529,76022,1.0
45529,76023,1.0
75490,76038,1.0
28241,76039,1.0
1734,76041,1.0
62250,76041,1.0
83953,76041,1.0
75212,76054,1.0
37044,76069,1.0
52557,76069,1.0
42664,76076,1.0
76627,76076,1.0
14201,76081,1.0
15233,76081,1.0
56805,76081,1.0
42038,76084,1.0
59472,76088,1.0
20464,76094,1.0
72886,76115,1.0
77023,76125,1.0
23247,76129,1.0
32383,76131,1.0
56659,76131,1.0
67529,76135,1.0
69445,76135,1.0
32081,76144,1.0
13151,76151,1.0
74627,76154,1.0
45443,76176,1.0
65581,76179,1.0
72345,76179,1.0
13718,76182,1.0
23532,76182,1.0
37851,76182,1.0
66351,76184,1.0
78926,76184,1.0
78988,76204,1.0
73212,76220,1.0
6524,76228,1.0
47329,76238,1.0
24120,76254,1.0
47495,76254,1.0
76149,76254,1.0
68325,76265,1.0
263,76270,1.0
77836,76271,1.0
61754,76272,1.0
7985,76277,1.0
49863,76277,1.0
50191,76277,1.0
86603,76277,1.0
88798,76277,1.0
3721,76282,1.0
13092,76284,1.0
34734,76284,1.0
39055,76284,1.0
45296,76284,0.8
82439,76284,1.0
89526,76288,1.0
59753,76293,1.0
76619,76293,1.0
93638,76293,1.0
15689,76294,1.0
21419,76315,1.0
56382,76323,1.0
84145,76326,1.0
88427,76326,1.0
26815,76328,0.8
81330,76328,0.8
18160,76334,1.0
42002,76339,1.0
74035,76339,1.0
63886,76349,1.0
91182,76350,1.0
28164,76372,1.0
28060,76402,1.0
36684,76414,1.0
59491,76414,1.0
73840,76414,1.0
83938,76414,1.0
58175,76424,1.0
8445,76425,1.0
9625,76427,1.0
11187,76427,1.0
19134,76427,1.0
33723,76427,1.0
46172,76427,1.0
72404,76427,1.0
90692,76427,1.0
78517,76439,1.0
90509,76440,1.0
47282,76446,1.0
7237,76461,1.0
7237,76462,1.0
27270,76466,1.0
32676,76475,1.0
72655,76476,1.0
19058,76489,1.0
40102,76489,1.0
60077,76505,1.0
2494,76515,1.0
23483,76526,1.0
42010,76528,1.0
60754,76528,1.0
69609,76528,1.0
72594,76529,1.0
38056,76540,1.0
9757,76546,1.0
61580,76546,1.0
75254,76546,1.0
89809,76546,1.0
20784,76582,1.0
25951,76582,1.0
16510,76586,1.0
54253,76615,1.0
54253,76620,1.0
59074,76626,1.0
65558,76626,1.0
92589,76626,1.0
73225,76635,1.0
12666,76648,1.0
72994,76648,1.0
82085,76663,1.0
41897,76665,1.0
37429,76669,1.0
31255,76676,1.0
88239,76679,1.0
70649,76689,1.0
82850,76689,1.0
18041,76704,1.0
59096,76708,1.0
80888,76708,1.0
52270,76714,1.0
75994,76742,1.0
58662,76748,1.0
832,76753,1.0
2819,76753,1.0
5165,76753,1.0
5504,76753,1.0
15462,76753,1.0
19567,76753,1.0
22022,76753,1.0
23545,76753,1.0
23874,76753,1.0
23967,76753,1.0
29498,76753,1.0
33053,76753,1.0
33322,76753,1.0
40890,76753,1.0
41557,76753,1.0
44775,76753,1.0
50237,76753,1.0
52315,76753,1.0
54922,76753,1.0
55480,76753,1.0
56672,76753,1.0
56931,76753,1.0
59570,76753,1.0
65291,76753,1.0
65729,76753,1.0
69107,76753,1.0
69514,76753,1.0
74651,76753,1.0
75626,76753,1.0
79741,76753,1.0
80933,76753,1.0
81754,76753,1.0
81799,76753,1.0
85610,76753,1.0
86572,76753,1.0
86661,76753,1.0
87328,76753,1.0
94254,76753,1.0
5108,76756,1.0
32077,76756,1.0
32509,76756,1.0
74550,76756,1.0
87320,76756,1.0
3594,76759,1.0
85931,76762,1.0
85931,76763,1.0
65327,76764,1.0
65327,76775,1.0
577,76776,1.0
2321,76776,1.0
15180,76776,1.0
17738,76776,1.0
25188,76776,1.0
33780,76776,1.0
48937,76776,1.0
60774,76776,1.0
64015,76776,1.0
86121,76776,1.0
86657,76776,1.0
87391,76776,1.0
29052,76786,1.0
59241,76787,1.0
59241,76788,1.0
63204,76789,1.0
63204,76790,1.0
5815,76801,1.0
5815,76802,1.0
73612,76820,1.0
41271,76833,1.0
1101,76849,1.0
13777,76849,1.0
15024,76849,1.0
28782,76849,1.0
42967,76849,1.0
61345,76849,1.0
71693,76849,1.0
17707,76852,1.0
78371,76866,1.0
27652,76868,1.0
4974,76876,1.0
73212,76881,1.0
61538,76882,1.0
71849,76891,1.0
3237,76893,1.0
6159,76893,1.0
76213,76893,1.0
20311,76897,1.0
48599,76899,1.0
37133,76905,1.0
9266,76909,1.0
14833,76909,1.0
37379,76909,1.0
61136,76909,1.0
78478,76909,1.0
43976,76912,1.0
35706,76920,1.0
48391,76920,1.0
80806,76935,1.0
65094,76941,1.0
69610,76942,1.0
88435,76945,1.0
14124,76974,1.0
14599,76983,1.0
21418,76983,1.0
45774,76983,1.0
48982,76983,1.0
53231,76983,1.0
55706,76983,1.0
61896,76983,1.0
74422,76983,1.0
81480,76983,1.0
11443,76986,1.0
39992,76987,1.0
32453,76988,1.0
67899,76998,1.0
75913,77001,1.0
12371,77009,1.0
20520,77009,1.0
62210,77009,1.0
832,77016,1.0
2819,77016,1.0
5165,77016,1.0
5504,77016,1.0
15462,77016,1.0
19567,77016,1.0
22022,77016,1.0
23545,77016,1.0
23874,77016,1.0
23967,77016,1.0
29498,77016,1.0
33053,77016,1.0
33322,77016,1.0
40890,77016,1.0
41557,77016,1.0
44775,77016,1.0
50237,77016,1.0
52315,77016,1.0
54922,77016,1.0
55480,77016,1.0
56672,77016,1.0
56931,77016,1.0
59570,77016,1.0
65291,77016,1.0
65729,77016,1.0
69107,77016,1.0
69514,77016,1.0
74651,77016,1.0
75626,77016,1.0
79741,77016,1.0
80933,77016,1.0
81754,77016,1.0
81799,77016,1.0
85610,77016,1.0
86572,77016,1.0
86661,77016,1.0
87328,77016,1.0
94254,77016,1.0
832,77022,1.0
2819,77022,1.0
5165,77022,1.0
5504,77022,1.0
15462,77022,1.0
19567,77022,1.0
22022,77022,1.0
23545,77022,1.0
23874,77022,1.0
23967,77022,1.0
29498,77022,1.0
33053,77022,1.0
33322,77022,1.0
40890,77022,1.0
41557,77022,1.0
44775,77022,1.0
50237,77022,1.0
52315,77022,1.0
54922,77022,1.0
55480,77022,1.0
56672,77022,1.0
56931,77022,1.0
59570,77022,1.0
65291,77022,1.0
65729,77022,1.0
69107,77022,1.0
69514,77022,1.0
74651,77022,1.0
75626,77022,1.0
79741,77022,1.0
80933,77022,1.0
81754,77022,1.0
81799,77022,1.0
85610,77022,1.0
86572,77022,1.0
86661,77022,1.0
87328,77022,1.0
94254,77022,1.0
29701,77026,1.0
10297,77030,1.0
76194,77048,1.0
21169,77070,1.0
30135,77070,1.0
42351,77070,1.0
77098,77070,1.0
75996,77081,1.0
37252,77088,1.0
7678,77110,0.8
19347,77110,0.8
21176,77110,0.8
22043,77110,0.8
22302,77110,0.8
51163,77110,0.8
84726,77110,0.8
84846,77110,0.8
85095,77110,0.8
11251,77115,1.0
33505,77122,1.0
86567,77138,1.0
9509,77143,1.0
16076,77143,1.0
27563,77143,1.0
39501,77143,1.0
41396,77143,1.0
58734,77143,1.0
71241,77143,1.0
88570,77143,1.0
40170,77153,1.0
71271,77177,1.0
79298,77183,1.0
47729,77185,1.0
13378,77190,1.0
19421,77193,1.0
1558,77194,1.0
62922,77197,1.0
93296,77197,1.0
26655,77222,1.0
82161,77235,1.0
88542,77236,1.0
28905,77245,1.0
4233,77261,1.0
41015,77261,1.0
55677,77261,1.0
73302,77261,1.0
75901,77263,1.0
73119,77276,1.0
22107,77280,1.0
51948,77285,1.0
66854,77285,1.0
92505,77285,1.0
72010,77289,1.0
55700,77291,1.0
71301,77294,1.0
65570,77295,1.0
51853,77297,1.0
28905,77307,1.0
51774,77335,1.0
64631,77348,1.0
15221,77362,1.0
5047,77363,1.0
38740,77405,1.0
38740,77406,1.0
36726,77411,1.0
86367,77411,1.0
8933,77419,1.0
11800,77419,1.0
26519,77419,1.0
30050,77419,1.0
53707,77419,1.0
56504,77419,1.0
66015,77419,1.0
66836,77419,1.0
68227,77419,1.0
74196,77419,1.0
86193,77419,1.0
86473,77419,1.0
86839,77420,1.0
9027,77426,1.0
21867,77426,1.0
32987,77426,1.0
59359,77426,1.0
44842,77429,1.0
51485,77431,1.0
24858,77444,1.0
73921,77445,1.0
18468,77448,1.0
71644,77449,1.0
78157,77449,1.0
72093,77454,1.0
6132,77455,1.0
27356,77455,1.0
43732,77455,1.0
46105,77455,1.0
46161,77455,1.0
50251,77455,1.0
53518,77455,1.0
77460,77455,1.0
81536,77455,1.0
6757,77461,1.0
53503,77461,1.0
72701,77463,1.0
41549,77483,1.0
48334,77483,1.0
51713,77483,1.0
56146,77483,1.0
87699,77488,1.0
4173,77491,1.0
6434,77491,1.0
41099,77491,1.0
46501,77491,1.0
51034,77495,1.0
11055,77505,1.0
41617,77507,1.0
3886,77511,0.8
8047,77511,0.8
14071,77511,0.8
15870,77511,0.8
16054,77511,0.8
17929,77511,0.8
19158,77511,0.8
22732,77511,0.8
23661,77511,0.8
27072,77511,0.8
27917,77511,0.8
29566,77511,0.8
51107,77511,0.8
58550,77511,0.8
65834,77511,0.8
67700,77511,0.8
75098,77511,0.8
76069,77511,0.8
89003,77511,0.8
90229,77511,0.8
55037,77514,1.0
81400,77514,1.0
92590,77514,1.0
88164,77532,1.0
10635,77534,1.0
83997,77535,1.0
24634,77539,1.0
73215,77542,1.0
10790,77549,1.0
76860,77549,1.0
49698,77562,1.0
32474,77568,1.0
58307,77569,1.0
1941,77575,1.0
20350,77583,1.0
11101,77585,1.0
5519,77598,1.0
5566,77598,1.0
8956,77598,1.0
20217,77598,1.0
42849,77598,1.0
45127,77598,1.0
68368,77598,1.0
80815,77598,1.0
26713,77610,1.0
10826,77616,1.0
53378,77617,1.0
35482,77621,1.0
44958,77631,1.0
93328,77655,0.8
4341,77661,1.0
3424,77665,1.0
90918,77675,1.0
30332,77677,1.0
30573,77679,1.0
83315,77685,1.0
48651,77687,1.0
36473,77689,1.0
55712,77689,1.0
87719,77689,1.0
401,77708,1.0
13419,77708,1.0
74596,77708,1.0
23554,77718,1.0
23554,77719,1.0
83288,77721,1.0
63347,77728,1.0
9701,77733,1.0
85427,77740,1.0
15856,77745,1.0
84892,77752,1.0
58672,77761,1.0
11624,77765,1.0
14039,77765,1.0
25881,77765,1.0
63865,77765,1.0
74841,77765,1.0
41509,77769,1.0
41639,77771,1.0
12629,77772,1.0
36835,77794,1.0
47282,77802,1.0
67494,77813,1.0
29583,77839,1.0
25040,77843,1.0
45862,77845,1.0
944,77853,1.0
90498,77876,1.0
62275,77878,1.0
62275,77879,1.0
68273,77893,1.0
46680,77898,1.0
67756,77898,1.0
83811,77902,1.0
43871,77905,1.0
48449,77905,1.0
1991,77913,1.0
37898,77913,1.0
668,77915,1.0
51330,77916,1.0
5065,77918,1.0
5065,77919,1.0
8876,77934,1.0
12677,77934,1.0
14390,77934,1.0
15861,77934,1.0
16082,77934,1.0
32145,77934,1.0
34237,77940,1.0
34237,77941,1.0
25157,77947,1.0
38548,77953,1.0
62467,77953,1.0
94107,77953,1.0
38868,77959,1.0
38868,77960,1.0
77005,77970,1.0
74627,77986,1.0
36194,77997,1.0
45746,78015,1.0
45746,78016,1.0
21370,78032,1.0
8458,78033,1.0
11246,78033,1.0
20507,78033,1.0
31404,78033,1.0
38732,78033,1.0
75474,78033,1.0
81193,78033,1.0
81266,78033,1.0
86779,78033,1.0
68325,78037,1.0
62418,78043,1.0
577,78061,1.0
2321,78061,1.0
15180,78061,1.0
17738,78061,1.0
25188,78061,1.0
33780,78061,1.0
48937,78061,1.0
60774,78061,1.0
64015,78061,1.0
86121,78061,1.0
86657,78061,1.0
87391,78061,1.0
17404,78063,1.0
30469,78063,1.0
37391,78068,1.0
51962,78068,1.0
31182,78071,1.0
9099,78078,1.0
45578,78078,1.0
1753,78083,1.0
2264,78083,1.0
4243,78083,1.0
6929,78083,1.0
7205,78083,1.0
8085,78083,1.0
8558,78083,1.0
9305,78083,1.0
10881,78083,1.0
10981,78083,1.0
11167,78083,1.0
13250,78083,1.0
13755,78083,1.0
13955,78083,1.0
14610,78083,1.0
14893,78083,1.0
15456,78083,1.0
15795,78083,1.0
19844,78083,1.0
21675,78083,1.0
21836,78083,1.0
24107,78083,1.0
26124,78083,1.0
29069,78083,1.0
30702,78083,1.0
31919,78083,1.0
32599,78083,1.0
33434,78083,1.0
35123,78083,1.0
35324,78083,1.0
35689,78083,1.0
35997,78083,1.0
36210,78083,1.0
36997,78083,1.0
37476,78083,1.0
38934,78083,1.0
39070,78083,1.0
40592,78083,1.0
41545,78083,1.0
42452,78083,1.0
43423,78083,1.0
43520,78083,1.0
45918,78083,1.0
47501,78083,1.0
48306,78083,1.0
48969,78083,1.0
49952,78083,1.0
50425,78083,1.0
50507,78083,1.0
50931,78083,1.0
51237,78083,1.0
51748,78083,1.0
54466,78083,1.0
55711,78083,1.0
56870,78083,1.0
57593,78083,1.0
58173,78083,1.0
59420,78083,1.0
59644,78083,1.0
60286,78083,1.0
61931,78083,1.0
62111,78083,1.0
62605,78083,1.0
62939,78083,1.0
63363,78083,1.0
64722,78083,1.0
67163,78083,1.0
67244,78083,1.0
67302,78083,1.0
67814,78083,1.0
68705,78083,1.0
69712,78083,1.0
70458,78083,1.0
70881,78083,1.0
70952,78083,1.0
72576,78083,1.0
73182,78083,1.0
77003,78083,1.0
78122,78083,1.0
82163,78083,1.0
85597,78083,1.0
87207,78083,1.0
87427,78083,1.0
88063,78083,1.0
91447,78083,1.0
92374,78083,1.0
68694,78119,1.0
46833,78120,1.0
50103,78120,1.0
26245,78136,1.0
59024,78139,1.0
21249,78168,1.0
27609,78175,1.0
77780,78175,1.0
27609,78176,1.0
77780,78176,1.0
93022,78177,1.0
10647,78180,1.0
12205,78180,1.0
49860,78180,1.0
37952,78181,1.0
78639,78184,1.0
49116,78197,1.0
28300,78204,1.0
42487,78204,1.0
94576,78204,1.0
87512,78216,1.0
59672,78229,1.0
25433,78230,1.0
69504,78237,1.0
78778,78237,1.0
32913,78250,1.0
31968,78254,1.0
80031,78254,1.0
1753,78264,1.0
2264,78264,1.0
4243,78264,1.0
6929,78264,1.0
7205,78264,1.0
8085,78264,1.0
8558,78264,1.0
9305,78264,1.0
10881,78264,1.0
10981,78264,1.0
11167,78264,1.0
13250,78264,1.0
13755,78264,1.0
13955,78264,1.0
14610,78264,1.0
14893,78264,1.0
15456,78264,1.0
15795,78264,1.0
19844,78264,1.0
21675,78264,1.0
21836,78264,1.0
24107,78264,1.0
26124,78264,1.0
29069,78264,1.0
30702,78264,1.0
31919,78264,1.0
32599,78264,1.0
33434,78264,1.0
35123,78264,1.0
35324,78264,1.0
35689,78264,1.0
35997,78264,1.0
36210,78264,1.0
36997,78264,1.0
37476,78264,1.0
38934,78264,1.0
39070,78264,1.0
40592,78264,1.0
41545,78264,1.0
42452,78264,1.0
43423,78264,1.0
43520,78264,1.0
45918,78264,1.0
47501,78264,1.0
48306,78264,1.0
48969,78264,1.0
49952,78264,1.0
50425,78264,1.0
50507,78264,1.0
50931,78264,1.0
51237,78264,1.0
51748,78264,1.0
54466,78264,1.0
55711,78264,1.0
56870,78264,1.0
57593,78264,1.0
58173,78264,1.0
59420,78264,1.0
59644,78264,1.0
60286,78264,1.0
61931,78264,1.0
62111,78264,1.0
62605,78264,1.0
62939,78264,1.0
63363,78264,1.0
64722,78264,1.0
67163,78264,1.0
67244,78264,1.0
67302,78264,1.0
67814,78264,1.0
68705,78264,1.0
69712,78264,1.0
70458,78264,1.0
70881,78264,1.0
70952,78264,1.0
72576,78264,1.0
73182,78264,1.0
77003,78264,1.0
78122,78264,1.0
82163,78264,1.0
85597,78264,1.0
87207,78264,1.0
87427,78264,1.0
88063,78264,1.0
91447,78264,1.0
92374,78264,1.0
52628,78278,1.0
44678,78311,1.0
16380,78343,1.0
91740,78352,1.0
90251,78364,1.0
85714,78368,1.0
27790,78373,1.0
20221,78398,1.0
87337,78410,1.0
45317,78411,1.0
41726,78424,1.0
9596,78426,1.0
2998,78452,1.0
27069,78452,1.0
30540,78452,1.0
32305,78452,1.0
34065,78452,1.0
79449,78452,0.8
83726,78452,1.0
86224,78452,1.0
76713,78453,1.0
17573,78461,0.8
39303,78461,0.8
64672,78461,0.8
74825,78461,0.8
82019,78461,0.8
83594,78461,0.8
8933,78469,1.0
11800,78469,1.0
26519,78469,1.0
30050,78469,1.0
53707,78469,1.0
56504,78469,1.0
66015,78469,1.0
66836,78469,1.0
68227,78469,1.0
74196,78469,1.0
86193,78469,1.0
86473,78469,1.0
4358,78483,1.0
83010,78483,1.0
4358,78484,1.0
83010,78484,1.0
37044,78485,1.0
52557,78485,1.0
17519,78487,1.0
45404,78516,1.0
45426,78518,1.0
52266,78519,1.0
66534,78519,1.0
81588,78519,1.0
39376,78529,1.0
20789,78546,1.0
70481,78554,1.0
11640,78559,1.0
32557,78559,1.0
59451,78559,1.0
93434,78559,1.0
7480,78567,1.0
18469,78579,1.0
17370,78584,1.0
70971,78589,1.0
28524,78598,1.0
60297,78598,1.0
19495,78600,1.0
46482,78607,1.0
46482,78612,1.0
4037,78613,1.0
9911,78620,1.0
10515,78620,1.0
34319,78620,1.0
39620,78620,1.0
45694,78620,1.0
52531,78620,1.0
93580,78620,1.0
52270,78625,1.0
31094,78629,1.0
56013,78645,1.0
6554,78647,1.0
20694,78647,1.0
31839,78647,1.0
72020,78647,1.0
577,78651,1.0
2321,78651,1.0
15180,78651,1.0
17738,78651,1.0
25188,78651,1.0
33780,78651,1.0
48937,78651,1.0
60774,78651,1.0
64015,78651,1.0
86121,78651,1.0
86657,78651,1.0
87391,78651,1.0
70174,78655,1.0
15254,78665,1.0
6132,78675,1.0
27356,78675,1.0
43732,78675,1.0
46105,78675,1.0
46161,78675,1.0
50251,78675,1.0
53518,78675,1.0
77460,78675,1.0
81536,78675,1.0
37196,78680,1.0
63284,78680,1.0
74120,78680,1.0
2998,78690,1.0
27069,78690,1.0
30540,78690,1.0
32305,78690,1.0
34065,78690,1.0
79449,78690,0.8
83726,78690,1.0
86224,78690,1.0
37923,78709,0.8
59005,78709,0.8
83534,78709,0.8
37196,78711,1.0
63284,78711,1.0
74120,78711,1.0
90071,78727,1.0
31730,78762,1.0
47428,78767,1.0
86338,78777,1.0
8147,78794,1.0
85027,78794,1.0
54981,78809,1.0
78471,78812,1.0
57248,78815,1.0
62827,78818,1.0
35389,78825,1.0
56480,78832,1.0
50660,78841,1.0
24980,78850,1.0
6445,78854,1.0
9119,78854,1.0
19042,78854,1.0
32445,78854,1.0
35620,78854,1.0
41934,78854,1.0
63581,78854,1.0
66627,78854,1.0
85640,78854,1.0
92451,78854,1.0
7083,78861,1.0
27027,78861,1.0
23144,78869,1.0
46175,78869,1.0
24054,78876,1.0
21385,78883,1.0
62693,78883,1.0
72654,78883,1.0
73987,78883,1.0
81408,78883,1.0
72594,78886,1.0
1322,78887,1.0
33479,78887,1.0
57010,78890,1.0
82987,78890,1.0
89380,78890,1.0
92891,78890,1.0
72831,78903,1.0
72831,78904,1.0
70074,78907,1.0
2,78912,1.0
62020,78921,1.0
47947,78927,1.0
90149,78927,1.0
94036,78930,1.0
13827,78934,1.0
21192,78934,1.0
32523,78934,1.0
39120,78934,1.0
59156,78934,1.0
65849,78934,1.0
87239,78950,1.0
78467,78952,1.0
78467,78953,1.0
26545,78956,1.0
47809,78956,1.0
47875,78956,1.0
68376,78963,1.0
62418,78991,0.8
4672,79003,1.0
20515,79005,1.0
2412,79013,1.0
24128,79026,1.0
85312,79026,1.0
85930,79026,1.0
3893,79031,1.0
76214,79031,1.0
3893,79032,1.0
76214,79032,1.0
41742,79039,1.0
34521,79044,1.0
75714,79044,1.0
52270,79055,1.0
41942,79074,1.0
75288,79088,0.8
29916,79096,1.0
63870,79096,1.0
29916,79097,1.0
63870,79097,1.0
37557,79130,1.0
31271,79133,1.0
75066,79137,1.0
4985,79152,1.0
28292,79156,1.0
60225,79156,1.0
59672,79166,1.0
88751,79177,1.0
30518,79192,1.0
88751,79193,1.0
58532,79198,0.8
12802,79206,1.0
2622,79219,1.0
10389,79219,1.0
16835,79219,1.0
73935,79219,1.0
2127,79226,1.0
55580,79234,1.0
17404,79237,1.0
30469,79237,1.0
23632,79248,1.0
90071,79259,1.0
81879,79263,1.0
36274,79274,1.0
19536,79275,1.0
51871,79275,1.0
52093,79275,1.0
51853,79287,1.0
19399,79292,1.0
7336,79297,1.0
58281,79314,1.0
9365,79317,1.0
57498,79317,1.0
913,79327,1.0
5077,79335,0.8
43991,79336,1.0
65499,79340,1.0
72166,79340,1.0
46680,79345,1.0
67756,79345,1.0
46756,79350,1.0
49917,79350,1.0
74430,79350,1.0
89501,79357,1.0
94504,79363,1.0
94539,79363,1.0
70866,79369,1.0
71488,79388,1.0
45759,79395,1.0
12366,79410,1.0
22159,79411,1.0
10114,79415,1.0
20213,79415,1.0
93503,79415,1.0
60733,79435,1.0
29614,79447,1.0
88843,79468,1.0
6085,79469,1.0
22063,79480,1.0
18373,79490,1.0
28033,79490,1.0
73499,79490,1.0
90177,79490,1.0
67517,79514,1.0
19681,79515,1.0
40429,79515,1.0
66324,79515,1.0
72823,79515,1.0
74895,79515,1.0
9014,79519,1.0
23483,79523,1.0
24090,79546,1.0
4347,79551,1.0
46720,79551,1.0
11473,79566,1.0
11692,79566,1.0
20312,79566,1.0
34577,79566,1.0
42408,79566,1.0
50329,79566,1.0
57879,79566,1.0
90710,79566,1.0
22976,79575,1.0
76901,79592,1.0
2522,79596,1.0
7331,79596,1.0
12474,79596,1.0
17618,79596,1.0
24220,79596,1.0
28235,79596,1.0
73802,79596,1.0
88130,79596,1.0
9625,79635,1.0
11187,79635,1.0
19134,79635,1.0
33723,79635,1.0
46172,79635,1.0
72404,79635,1.0
90692,79635,1.0
79276,79638,1.0
66031,79640,1.0
84214,79646,1.0
20789,79653,1.0
10131,79654,1.0
51707,79654,1.0
22700,79666,1.0
81598,79678,1.0
6458,79684,1.0
25406,79684,1.0
50867,79684,1.0
18774,79692,1.0
33810,79694,1.0
29869,79699,1.0
2998,79700,1.0
27069,79700,1.0
30540,79700,1.0
32305,79700,1.0
34065,79700,1.0
79449,79700,0.8
83726,79700,1.0
86224,79700,1.0
6554,79706,1.0
20694,79706,1.0
31839,79706,1.0
72020,79706,1.0
86240,79719,1.0
89176,79732,1.0
23391,79740,1.0
37742,79740,1.0
37937,79740,1.0
14281,79748,1.0
35487,79748,1.0
46641,79748,1.0
92007,79748,1.0
51422,79755,1.0
13212,79780,1.0
18657,79780,1.0
14866,79789,1.0
34196,79789,1.0
84145,79793,0.8
88427,79793,0.8
17441,79809,1.0
36506,79809,1.0
59744,79814,1.0
49433,79832,1.0
43976,79872,1.0
76680,79873,1.0
40346,79874,1.0
74845,79874,1.0
87214,79874,1.0
94034,79876,1.0
18661,79886,1.0
56470,79886,1.0
9757,79888,1.0
61580,79888,1.0
75254,79888,1.0
89809,79888,1.0
63338,79893,1.0
34660,79914,1.0
43221,79914,1.0
2581,79915,1.0
7300,79915,1.0
7757,79915,1.0
11602,79915,1.0
59690,79915,1.0
84544,79915,1.0
72507,79917,1.0
76405,79918,1.0
42791,79919,1.0
8779,79929,1.0
44281,79929,1.0
48034,79929,1.0
82374,79941,1.0
15226,79943,1.0
16369,79943,1.0
22533,79943,1.0
44605,79943,1.0
49865,79943,1.0
59017,79943,1.0
79587,79943,1.0
81830,79943,1.0
54024,79949,1.0
20643,79952,1.0
58044,79958,1.0
56558,79964,1.0
56558,79965,1.0
75489,79968,1.0
88267,80003,1.0
40586,80015,1.0
16433,80017,1.0
65973,80030,1.0
35408,80032,1.0
6907,80036,1.0
49240,80062,1.0
52603,80063,1.0
54868,80079,0.8333333333333334
55441,80079,0.8333333333333334
53881,80084,1.0
93168,80084,1.0
40679,80085,1.0
78962,80092,1.0
85210,80094,1.0
77764,80115,1.0
7144,80125,1.0
52561,80128,1.0
47466,80134,1.0
71586,80134,1.0
64454,80137,1.0
5729,80144,1.0
3374,80152,1.0
33348,80158,1.0
49979,80158,1.0
59758,80158,1.0
4391,80172,1.0
75067,80193,1.0
49564,80200,1.0
93069,80200,1.0
54685,80218,1.0
31171,80246,1.0
72326,80263,0.8
78701,80263,0.8
10653,80267,1.0
30793,80267,1.0
92894,80267,1.0
38606,80285,1.0
66141,80301,1.0
1455,80315,1.0
4324,80315,1.0
514,80325,1.0
9944,80325,1.0
19654,80325,1.0
55464,80325,1.0
62690,80325,1.0
77099,80325,1.0
87354,80325,1.0
88029,80325,1.0
6723,80344,1.0
11304,80352,1.0
76631,80388,1.0
1289,80394,1.0
7175,80398,1.0
58815,80398,1.0
67735,80398,1.0
85911,80398,1.0
71410,80401,1.0
26370,80423,1.0
73780,80423,1.0
31298,80429,1.0
58717,80430,1.0
67747,80430,1.0
73230,80439,1.0
89159,80447,1.0
2753,80454,0.8
67566,80455,1.0
74656,80455,1.0
59713,80472,1.0
10472,80474,0.8
25397,80474,0.8
79850,80474,0.8
14612,80482,1.0
39866,80482,1.0
54554,80500,1.0
93203,80525,1.0
24609,80532,0.8
87818,80538,1.0
6132,80546,1.0
27356,80546,1.0
43732,80546,1.0
46105,80546,1.0
46161,80546,1.0
50251,80546,1.0
53518,80546,1.0
77460,80546,1.0
81536,80546,1.0
22447,80552,1.0
40224,80552,1.0
57248,80555,1.0
17197,80577,1.0
22714,80606,1.0
9197,80636,1.0
88980,80636,1.0
24114,80637,1.0
62863,80659,1.0
17789,80677,1.0
2758,80705,1.0
67517,80708,1.0
54589,80709,1.0
19495,80720,1.0
23838,80781,1.0
694,80786,1.0
11415,80792,1.0
40860,80792,1.0
66778,80792,1.0
64371,80822,1.0
78471,80824,1.0
58873,80836,1.0
90409,80861,1.0
